Total World
1.0896272136053295
1.0735561973943832
1.0908983046629486
1.0980919844702384
1.0884565191844784
1.07055590190804
1.0552329631355921
1.0475173069745636
1.0247873768116509
0.9999894501953832
1.05955559570445
1.0328391672047679
1.041858603790337
1.0619892500007142
1.0084240955877395
1.0111620032867563
1.0051304656385938
1.0161783157493436
1.0815330901752798
1.0226088568833809
1.0097705020344445
1.052419417321693
1.04669344683784
1.0442154894070983
1.0313680141151436
1.0252391133406875
1.004538492167371
1.0100679903899008
1.0061252457527834
1.035060926683813
1.0499781436820819
0.9941846594187652
1.0183204559904815
1.0284347087617252
1.0399774248484388
1.01344381116303
1.0292577102505946
1.0279462158034258
1.0391228143280615
1.0263597669329378
1.0263277477676385
1.0409892555653755
1.0242526821413833
0.9793187413428002
1.0744114860196095
1.0239064884999136
1.0264000090873555
1.015590218912589
1.0071445368041367
1.0232736346808116
1.0137326376510873
1.0365667258915778
1.0493972856926777
1.0199108869523896
0.9905240746599123
1.0393893911065732
0.9962191390420616
1.0003706721458612
