Total World
1.0547045464192115
1.0366916151014467
1.059818297569267
1.0687325734432642
1.0645128567403925
1.0397619958450564
1.0548693391424262
1.0578888502463595
1.0054449421037812
1.0069330569809252
1.05346160933593
1.0361634279607563
1.0391734985918548
1.033211955872655
0.9911101597736701
0.9956065086445879
0.9950766512338811
1.0171234082715936
1.0448946295199133
1.0268388228984024
1.022217581904065
1.036168941915829
1.0372482285101368
1.0193643481806958
1.0116154566039484
1.0079974545568604
1.0058881257610208
1.0080338433648295
1.0127309528556925
1.0218401300917013
1.0288284373531433
1.0101235313219799
1.0057938971328664
1.0170104714903974
1.0273617007182674
1.0097628984229268
1.0212114522454767
1.0351528190007704
1.0502397190917463
1.0335080113878161
1.0282605808243341
1.030678684067625
1.011866094083018
0.9841155322622768
1.0482026390897856
1.022977923002434
1.0140756110106932
1.0174072469371283
1.0106617721102436
1.0075848465868267
1.0103412567441106
1.023724918859971
1.0271308260801275
1.0113185135091176
0.9652342836336206
1.051128440205635
1.0179761311580584
1.0202175642969402
